class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Shifting weight to left side_up,0.47327300906181335,0.3075268864631653,-0.27202510833740234,0.9999980926513672,0.4773864150047302,0.29473498463630676,-0.26048123836517334,0.9999939799308777,0.48032039403915405,0.29410725831985474,-0.2604629397392273,0.9999937415122986,0.4824173152446747,0.2938748896121979,-0.26047396659851074,0.9999933838844299,0.4693804383277893,0.2966904044151306,-0.2581983804702759,0.9999940991401672,0.4669116735458374,0.2977985143661499,-0.25827059149742126,0.9999938011169434,0.4648871123790741,0.2986500561237335,-0.25827038288116455,0.9999937415122986,0.4873235523700714,0.29790812730789185,-0.18391701579093933,0.9999879598617554,0.46453729271888733,0.303932249546051,-0.17425259947776794,0.9999871850013733,0.480040043592453,0.31943994760513306,-0.24317939579486847,0.9999973177909851,0.4702455699443817,0.3231402337551117,-0.24045857787132263,0.9999969005584717,0.5190674066543579,0.37594959139823914,-0.13353917002677917,0.999979555606842,0.45045891404151917,0.3780398964881897,-0.11084786802530289,0.9999731183052063,0.5296320915222168,0.4679991900920868,-0.17626821994781494,0.994962751865387,0.43834081292152405,0.4634357988834381,-0.14869390428066254,0.9780899286270142,0.5041314959526062,0.4949456453323364,-0.2950086295604706,0.9888030290603638,0.44144368171691895,0.48609814047813416,-0.29010581970214844,0.9630133509635925,0.4961652457714081,0.5116117596626282,-0.32799962162971497,0.9740844964981079,0.4470214545726776,0.5040749907493591,-0.3212425708770752,0.9337737560272217,0.4912776052951813,0.5013071298599243,-0.33438998460769653,0.9750040769577026,0.4496842920780182,0.49190494418144226,-0.33354902267456055,0.9350845217704773,0.49254029989242554,0.49382561445236206,-0.29927149415016174,0.9643152952194214,0.44942864775657654,0.48568132519721985,-0.2979241907596588,0.9188169240951538,0.506624162197113,0.5138693451881409,-0.010473494417965412,0.9998588562011719,0.46992361545562744,0.5155734419822693,0.010392439551651478,0.999904453754425,0.5022029876708984,0.6222519278526306,-0.11448387056589127,0.9951696395874023,0.4466935694217682,0.6197132468223572,-0.05975942686200142,0.9947080612182617,0.5030962824821472,0.7347788214683533,-0.03224451094865799,0.9947804808616638,0.4428369998931885,0.7399117350578308,0.015998883172869682,0.9937963485717773,0.4999341070652008,0.7512350082397461,-0.02954127825796604,0.935608983039856,0.4478321075439453,0.7599705457687378,0.01766776107251644,0.9103842973709106,0.5102816224098206,0.7742431163787842,-0.12167911976575851,0.9911093711853027,0.42509371042251587,0.7791635394096375,-0.06759335845708847,0.9873209595680237
Shifting weight to left side_up,0.46263477206230164,0.20682278275489807,-0.24633710086345673,0.9999960660934448,0.46680599451065063,0.1944321244955063,-0.23721489310264587,0.9999876022338867,0.46991482377052307,0.1941908746957779,-0.23721088469028473,0.9999874830245972,0.4728865325450897,0.19428867101669312,-0.23719964921474457,0.9999863505363464,0.4585784673690796,0.19495263695716858,-0.2362138032913208,0.9999876618385315,0.45636165142059326,0.1951834112405777,-0.23623549938201904,0.9999867081642151,0.4532868564128876,0.19565168023109436,-0.23623745143413544,0.999985933303833,0.47794023156166077,0.19832758605480194,-0.16593272984027863,0.9999765157699585,0.451274573802948,0.20136658847332,-0.1619134396314621,0.9999679923057556,0.4692263603210449,0.22326667606830597,-0.2186058610677719,0.9999948740005493,0.4590897560119629,0.22420178353786469,-0.21752868592739105,0.9999940991401672,0.5043014883995056,0.2891141474246979,-0.10885441303253174,0.9999701976776123,0.43118172883987427,0.2897309958934784,-0.10727240145206451,0.9999620318412781,0.5136207342147827,0.38881033658981323,-0.07106401026248932,0.9945783019065857,0.4228915572166443,0.39107903838157654,-0.07105757296085358,0.9787136316299438,0.5195853114128113,0.4810599982738495,-0.1233367845416069,0.9867069125175476,0.41894447803497314,0.47954776883125305,-0.12475236505270004,0.9545266628265381,0.5220262408256531,0.5104629397392273,-0.1411060243844986,0.9677730798721313,0.417695552110672,0.506791889667511,-0.1438329964876175,0.9105551838874817,0.5183167457580566,0.5096256732940674,-0.16599462926387787,0.9682251811027527,0.4230126440525055,0.5037243366241455,-0.16596727073192596,0.9112476706504822,0.5162715911865234,0.5012213587760925,-0.1337057650089264,0.9550071954727173,0.42445021867752075,0.49627485871315,-0.13472595810890198,0.8952991962432861,0.48942703008651733,0.4741640090942383,0.0007394489366561174,0.9997876882553101,0.4493047893047333,0.47441914677619934,-0.0008429636363871396,0.9998552799224854,0.4980585277080536,0.6114212274551392,0.014215814881026745,0.9948208928108215,0.4473818838596344,0.6145566701889038,0.006902337074279785,0.9956562519073486,0.5051178932189941,0.7326024174690247,0.11884555965662003,0.9942575693130493,0.44138631224632263,0.7407328486442566,0.10870564728975296,0.9959939122200012,0.5009103417396545,0.748323380947113,0.12341271340847015,0.9392304420471191,0.44601231813430786,0.7556832432746887,0.1134091466665268,0.9300904273986816,0.5131592750549316,0.777366042137146,0.03836609795689583,0.9902195930480957,0.42786601185798645,0.7830864191055298,0.026973947882652283,0.9910690188407898
Shifting weight to left side_up,0.46080994606018066,0.20926053822040558,-0.24344104528427124,0.9999967813491821,0.46450483798980713,0.19581981003284454,-0.2331177145242691,0.999987781047821,0.46754342317581177,0.19572533667087555,-0.23311559855937958,0.9999879002571106,0.4703938364982605,0.1957402527332306,-0.23308980464935303,0.9999871850013733,0.4557497501373291,0.19636337459087372,-0.2321108728647232,0.9999874234199524,0.45343703031539917,0.1967063695192337,-0.2321297526359558,0.9999867677688599,0.45153212547302246,0.1972145438194275,-0.2321425825357437,0.9999855160713196,0.4746464192867279,0.20116107165813446,-0.15956763923168182,0.9999749064445496,0.4491964280605316,0.20440855622291565,-0.15570151805877686,0.9999670386314392,0.46727392077445984,0.22469797730445862,-0.2154073566198349,0.9999945163726807,0.4567592442035675,0.22622698545455933,-0.21434558928012848,0.9999935626983643,0.5020737051963806,0.2895528972148895,-0.10570729523897171,0.9999728202819824,0.43003615736961365,0.29055675864219666,-0.09724953025579453,0.9999615550041199,0.5122702717781067,0.3872072994709015,-0.06734640151262283,0.9941196441650391,0.4211176931858063,0.391378253698349,-0.05977954715490341,0.9812023639678955,0.5127535462379456,0.47927767038345337,-0.12396346777677536,0.9892646074295044,0.41710877418518066,0.4812558889389038,-0.11365053802728653,0.9638197422027588,0.5150079727172852,0.5078327059745789,-0.14376451075077057,0.9737749099731445,0.4140492379665375,0.5093244910240173,-0.13288359344005585,0.9279802441596985,0.5109354853630066,0.5067379474639893,-0.16933931410312653,0.9752075672149658,0.4184161126613617,0.5085694789886475,-0.15612880885601044,0.930780291557312,0.5087862610816956,0.49827879667282104,-0.13469897210597992,0.9678038954734802,0.42055684328079224,0.49960872530937195,-0.12394513934850693,0.9213125109672546,0.48805221915245056,0.47364675998687744,0.0009731720783747733,0.9997766017913818,0.44804811477661133,0.4744124412536621,-0.0010503527009859681,0.9998400807380676,0.4971292018890381,0.6099647879600525,0.018166549503803253,0.9942224025726318,0.4474331736564636,0.6118634939193726,0.008439828641712666,0.9964514970779419,0.5048708915710449,0.7318402528762817,0.11734309047460556,0.9942871332168579,0.4410688281059265,0.7409080266952515,0.10726737231016159,0.9956821799278259,0.5006981492042542,0.7471157908439636,0.12097172439098358,0.9332690238952637,0.4458463191986084,0.7546501755714417,0.11132187396287918,0.9098660349845886,0.5134040713310242,0.7768568396568298,0.03154950588941574,0.9898949861526489,0.4284288287162781,0.7831520438194275,0.022232165560126305,0.9906216263771057
Shifting weight to left side_up,0.4608374834060669,0.20942460000514984,-0.23979540169239044,0.9999967813491821,0.46453484892845154,0.19597181677818298,-0.22917748987674713,0.999987781047821,0.4675537347793579,0.19587358832359314,-0.22917652130126953,0.9999879002571106,0.47043365240097046,0.1958944946527481,-0.22914820909500122,0.9999871850013733,0.4557986259460449,0.1965336799621582,-0.22823353111743927,0.9999874234199524,0.45343196392059326,0.19688035547733307,-0.22824802994728088,0.9999867677688599,0.4515571892261505,0.1973932683467865,-0.22826091945171356,0.9999855756759644,0.47469785809516907,0.201320081949234,-0.15521597862243652,0.99997478723526,0.44923052191734314,0.20457841455936432,-0.15149377286434174,0.9999672174453735,0.4672853648662567,0.22486211359500885,-0.21166476607322693,0.9999945163726807,0.4567927420139313,0.2263796329498291,-0.21065056324005127,0.999993622303009,0.5021098256111145,0.28954261541366577,-0.10226713865995407,0.9999732971191406,0.4300464987754822,0.2906859815120697,-0.09414760768413544,0.9999621510505676,0.5122614502906799,0.38717108964920044,-0.06473314017057419,0.9940288066864014,0.42134055495262146,0.3914579451084137,-0.058311816304922104,0.9814392924308777,0.5120204091072083,0.479345440864563,-0.123967245221138,0.9893680214881897,0.4178522527217865,0.48127877712249756,-0.11345067620277405,0.9646533727645874,0.5140987038612366,0.5078656673431396,-0.14381156861782074,0.9741631746292114,0.41420289874076843,0.5093976259231567,-0.13320308923721313,0.9296486973762512,0.5097803473472595,0.5068027973175049,-0.1692156195640564,0.9756010174751282,0.4184984862804413,0.5086842179298401,-0.1566079556941986,0.9324603080749512,0.5077126622200012,0.4983355700969696,-0.1346912384033203,0.9683825969696045,0.4206027388572693,0.4996873140335083,-0.12400974333286285,0.9232929348945618,0.48856455087661743,0.4738655984401703,0.0008675773860886693,0.9997814893722534,0.4484172463417053,0.4749441146850586,-0.0009413637453690171,0.9998434782028198,0.49722591042518616,0.6112610101699829,0.01908743381500244,0.9943600296974182,0.44748052954673767,0.6121549010276794,0.009814323857426643,0.99655681848526,0.5048807859420776,0.7324960231781006,0.12219312787055969,0.9944425821304321,0.4410659372806549,0.740901529788971,0.11302635818719864,0.9957713484764099,0.5006970167160034,0.7473837733268738,0.12627239525318146,0.9341292977333069,0.4458487033843994,0.7546411156654358,0.11760806292295456,0.9112161993980408,0.5134159922599792,0.776913046836853,0.03640729933977127,0.990158200263977,0.4284523129463196,0.783030092716217,0.028872670605778694,0.9908376932144165
Shifting weight to left side_up,0.46100977063179016,0.21003024280071259,-0.2335669845342636,0.9999966621398926,0.4648377001285553,0.1962822526693344,-0.22311478853225708,0.999987006187439,0.4679660201072693,0.1961447149515152,-0.22311562299728394,0.9999871253967285,0.47083091735839844,0.19616581499576569,-0.22308535873889923,0.9999862313270569,0.45601269602775574,0.1970965564250946,-0.22198906540870667,0.9999867081642151,0.4535064995288849,0.19756677746772766,-0.22200621664524078,0.9999860525131226,0.45163485407829285,0.19816532731056213,-0.2220219224691391,0.9999849200248718,0.47486305236816406,0.201919823884964,-0.1494363397359848,0.9999727606773376,0.4497840106487274,0.20519331097602844,-0.1446629762649536,0.999966025352478,0.4676181972026825,0.2252861112356186,-0.20549535751342773,0.9999942183494568,0.45701783895492554,0.22714872658252716,-0.20414230227470398,0.9999933838844299,0.5027015805244446,0.28970441222190857,-0.09677812457084656,0.9999733567237854,0.43067097663879395,0.2909392714500427,-0.08846913278102875,0.9999633431434631,0.512309193611145,0.38618385791778564,-0.061875589191913605,0.9937400221824646,0.42213666439056396,0.39152806997299194,-0.055306561291217804,0.9819002747535706,0.5115847587585449,0.47902196645736694,-0.1266978681087494,0.9892626404762268,0.4209922254085541,0.48191219568252563,-0.11295688152313232,0.9659557938575745,0.5135259032249451,0.5078795552253723,-0.14781460165977478,0.9743176698684692,0.41718724370002747,0.5098810195922852,-0.13341981172561646,0.9321737289428711,0.5091129541397095,0.5064709782600403,-0.17301079630851746,0.9757834672927856,0.42118406295776367,0.5092640519142151,-0.15688644349575043,0.9349549412727356,0.5070977210998535,0.4978711009025574,-0.13753531873226166,0.96873939037323,0.42363616824150085,0.5003116130828857,-0.12355927377939224,0.9261397123336792,0.48982614278793335,0.4748955965042114,0.000542524503543973,0.9997878074645996,0.44925838708877563,0.4769170582294464,-0.0006135813891887665,0.9998497366905212,0.4974641501903534,0.612675130367279,0.02114972472190857,0.9946489930152893,0.4475730359554291,0.6128131747245789,0.01313863042742014,0.996780514717102,0.5048808455467224,0.7337657809257507,0.12751233577728271,0.9947753548622131,0.4410538971424103,0.7409161329269409,0.1196310818195343,0.9959996938705444,0.5006669163703918,0.7481723427772522,0.1319880485534668,0.9361480474472046,0.44584426283836365,0.7546577453613281,0.12450554221868515,0.9149453639984131,0.5134171843528748,0.7772161364555359,0.041694458574056625,0.990759551525116,0.4284800589084625,0.7829859852790833,0.03581414744257927,0.9913662075996399
Shifting weight to left side_up,0.46131911873817444,0.2116563469171524,-0.23210296034812927,0.999996542930603,0.46524178981781006,0.19769731163978577,-0.22197720408439636,0.9999864101409912,0.4683946371078491,0.19743113219738007,-0.2219766080379486,0.999986469745636,0.4711700975894928,0.19739560782909393,-0.2219463288784027,0.9999855160713196,0.4564758539199829,0.1989823430776596,-0.22073432803153992,0.9999862313270569,0.453831285238266,0.19958613812923431,-0.22075046598911285,0.9999855160713196,0.45188459753990173,0.2002023607492447,-0.22076764702796936,0.9999844431877136,0.47517427802085876,0.20318563282489777,-0.14881682395935059,0.9999712109565735,0.4503856301307678,0.20661763846874237,-0.14340153336524963,0.9999649524688721,0.46795234084129333,0.2263350784778595,-0.20405608415603638,0.9999939203262329,0.4574553668498993,0.22847074270248413,-0.2025153934955597,0.9999931454658508,0.5033466219902039,0.28976619243621826,-0.0966041088104248,0.9999732375144958,0.4314314126968384,0.2909858822822571,-0.08603756874799728,0.9999639391899109,0.5125058889389038,0.385772705078125,-0.0625145360827446,0.9935523867607117,0.4226655960083008,0.3916179835796356,-0.053072504699230194,0.9821133017539978,0.5116414427757263,0.4787796139717102,-0.1278812736272812,0.9891185760498047,0.4228712320327759,0.4827984571456909,-0.11072441935539246,0.9665785431861877,0.513563334941864,0.5077884197235107,-0.14915725588798523,0.9742342233657837,0.41947683691978455,0.5105476975440979,-0.13128654658794403,0.9333193302154541,0.5091795325279236,0.5063012838363647,-0.17418216168880463,0.975711464881897,0.4231320917606354,0.5098344087600708,-0.15449659526348114,0.9360598921775818,0.5071510076522827,0.4976765215396881,-0.13863083720207214,0.9687016606330872,0.4255112409591675,0.5009084939956665,-0.12109822779893875,0.9273566603660583,0.4909992814064026,0.475598007440567,-0.0003728110750671476,0.9997888207435608,0.4501098394393921,0.47802218794822693,0.0003098899614997208,0.9998519420623779,0.49760082364082336,0.613130509853363,0.020183537155389786,0.9947983026504517,0.4477907419204712,0.6135059595108032,0.014470536261796951,0.996883749961853,0.5048818588256836,0.7341695427894592,0.12585508823394775,0.9949342608451843,0.4410460293292999,0.7411825656890869,0.11967043578624725,0.996116042137146,0.5006687045097351,0.7483447194099426,0.13029815256595612,0.9369316697120667,0.4458499252796173,0.7548798322677612,0.12444718182086945,0.917084813117981,0.5133954882621765,0.777216374874115,0.04052632674574852,0.9910492300987244,0.42840343713760376,0.7829838395118713,0.03665906935930252,0.9916368126869202
Shifting weight to left side_up,0.4620533883571625,0.21313302218914032,-0.2325419783592224,0.999996542930603,0.466011643409729,0.19901087880134583,-0.2224278301000595,0.9999862313270569,0.46919286251068115,0.19864164292812347,-0.2224242091178894,0.9999862909317017,0.4717271327972412,0.19852647185325623,-0.22239191830158234,0.9999852776527405,0.4573361873626709,0.20067831873893738,-0.2211536169052124,0.9999861717224121,0.454683393239975,0.2013690322637558,-0.22117067873477936,0.9999854564666748,0.4524182379245758,0.20201466977596283,-0.2211867719888687,0.9999844431877136,0.4758981466293335,0.20429223775863647,-0.14933161437511444,0.9999706149101257,0.45110994577407837,0.20826393365859985,-0.14378049969673157,0.9999650120735168,0.4686121344566345,0.22746342420578003,-0.20452368259429932,0.9999938011169434,0.4583474099636078,0.2296753227710724,-0.2029460072517395,0.9999931454658508,0.5043424367904663,0.2898156940937042,-0.09695319086313248,0.9999732375144958,0.43224036693573,0.29172855615615845,-0.08609464764595032,0.9999647736549377,0.5130165219306946,0.38578641414642334,-0.06272139400243759,0.9934510588645935,0.4235025942325592,0.3923102617263794,-0.052501678466796875,0.9825065732002258,0.511680006980896,0.4787442088127136,-0.12815552949905396,0.9891026020050049,0.424398273229599,0.48376795649528503,-0.11030671745538712,0.9676547646522522,0.5136178731918335,0.5077710151672363,-0.1492881178855896,0.9743807911872864,0.42131882905960083,0.5109423995018005,-0.13099481165409088,0.9352998733520508,0.5092601180076599,0.5062497854232788,-0.17423410713672638,0.9758439064025879,0.4247502088546753,0.510107159614563,-0.1540278047323227,0.9379599690437317,0.5072346329689026,0.4976440370082855,-0.13882915675640106,0.9689062237739563,0.42701494693756104,0.501275360584259,-0.12056026607751846,0.9294162392616272,0.4920758306980133,0.476174920797348,-0.0010653799399733543,0.9997909069061279,0.4510647654533386,0.4790536165237427,0.0010025789961218834,0.9998548030853271,0.4979317784309387,0.6132135987281799,0.01958431862294674,0.9949762225151062,0.4479905962944031,0.6142250895500183,0.01500970683991909,0.9970006346702576,0.5048828721046448,0.734259843826294,0.12605391442775726,0.9951132535934448,0.4410410523414612,0.7412679195404053,0.12031778693199158,0.9962545037269592,0.5006766319274902,0.7483646869659424,0.13061384856700897,0.9379607439041138,0.4458443224430084,0.7550414204597473,0.12510985136032104,0.9195867776870728,0.513331949710846,0.7771972417831421,0.04105649143457413,0.9913672208786011,0.4283825755119324,0.782941997051239,0.037785839289426804,0.9919487237930298
Shifting weight to left side_up,0.46302926540374756,0.21428821980953217,-0.2333294302225113,0.9999964833259583,0.46705591678619385,0.20011848211288452,-0.22320663928985596,0.9999858140945435,0.4702247679233551,0.19968776404857635,-0.22320324182510376,0.9999858736991882,0.472417414188385,0.19947998225688934,-0.22317218780517578,0.9999847412109375,0.45840778946876526,0.20212073624134064,-0.22196218371391296,0.9999858736991882,0.4558004140853882,0.2029336839914322,-0.22198070585727692,0.9999851584434509,0.4532065987586975,0.2035808563232422,-0.22199636697769165,0.9999842047691345,0.4768148362636566,0.2051895558834076,-0.15014497935771942,0.9999694228172302,0.4517918527126312,0.20957812666893005,-0.144826278090477,0.9999645948410034,0.4694588780403137,0.22835510969161987,-0.20534707605838776,0.9999935626983643,0.45929214358329773,0.23060688376426697,-0.20382797718048096,0.9999929666519165,0.505340576171875,0.28985223174095154,-0.09766673296689987,0.9999727606773376,0.4332873821258545,0.29253318905830383,-0.0872073844075203,0.9999649524688721,0.5139943361282349,0.3857707977294922,-0.06302753835916519,0.9933822154998779,0.4244432747364044,0.39299872517585754,-0.05369395762681961,0.9828553795814514,0.5121477246284485,0.4787678122520447,-0.12858125567436218,0.9890969395637512,0.4262336492538452,0.48442187905311584,-0.11083705723285675,0.9684705138206482,0.5138500928878784,0.5077851414680481,-0.14965921640396118,0.9744951725006104,0.4234844744205475,0.5112602710723877,-0.13136866688728333,0.9367477893829346,0.5094553828239441,0.5062574744224548,-0.1743960976600647,0.9759483337402344,0.4271910488605499,0.5102363228797913,-0.15437521040439606,0.9393355846405029,0.5074270963668823,0.4976752996444702,-0.139106884598732,0.9690616726875305,0.42945486307144165,0.501485288143158,-0.12106836587190628,0.9308739900588989,0.49309080839157104,0.47655627131462097,-0.001566082937642932,0.9997910261154175,0.4521840512752533,0.4793797731399536,0.0015027711633592844,0.9998560547828674,0.498246967792511,0.6133214235305786,0.01928945817053318,0.9950706362724304,0.4482322335243225,0.614227294921875,0.015340643934905529,0.9970691204071045,0.504909873008728,0.7346197962760925,0.12500278651714325,0.9952395558357239,0.4410632848739624,0.7415032982826233,0.118435338139534,0.9963473677635193,0.500687301158905,0.7486995458602905,0.12963387370109558,0.9386698603630066,0.44584348797798157,0.7555709481239319,0.1230272576212883,0.9213231801986694,0.5133295059204102,0.7772989273071289,0.04040660336613655,0.9915919899940491,0.42832323908805847,0.7828397750854492,0.03571249917149544,0.9921561479568481
Shifting weight to left side_up,0.4637121558189392,0.21553437411785126,-0.22936618328094482,0.9999964237213135,0.4677821099758148,0.20139385759830475,-0.21905159950256348,0.9999856352806091,0.4709281623363495,0.20089370012283325,-0.21904850006103516,0.9999856948852539,0.4729587733745575,0.20056958496570587,-0.21901670098304749,0.9999845623970032,0.4591847360134125,0.2036648690700531,-0.2178225815296173,0.9999857544898987,0.4566563069820404,0.20453451573848724,-0.21784181892871857,0.9999850392341614,0.4539196491241455,0.20526055991649628,-0.2178572565317154,0.9999841451644897,0.47758781909942627,0.20615677535533905,-0.14580456912517548,0.999968945980072,0.4524156153202057,0.21123404800891876,-0.140432670712471,0.9999645352363586,0.47015881538391113,0.22924675047397614,-0.20131179690361023,0.9999934434890747,0.4599677324295044,0.23150689899921417,-0.19980105757713318,0.9999929070472717,0.5062349438667297,0.2898867726325989,-0.09459277242422104,0.999972939491272,0.4341375231742859,0.2932766377925873,-0.0822477713227272,0.999965250492096,0.5147883892059326,0.3858107328414917,-0.061463672667741776,0.9934024214744568,0.4254688620567322,0.39358383417129517,-0.04873277246952057,0.9831895232200623,0.5125425457954407,0.4788011908531189,-0.1284543126821518,0.9892611503601074,0.42781054973602295,0.48485055565834045,-0.10754285007715225,0.9693909883499146,0.5139485597610474,0.5078009963035583,-0.14926348626613617,0.9749463200569153,0.4252057373523712,0.5114516019821167,-0.12833671271800995,0.9384121894836426,0.5096162557601929,0.506266176700592,-0.17397700250148773,0.9763631820678711,0.42949017882347107,0.5102954506874084,-0.15090082585811615,0.9409143328666687,0.5076016783714294,0.4976857006549835,-0.13897085189819336,0.9695777893066406,0.4319632053375244,0.5015807747840881,-0.11748439818620682,0.9325096011161804,0.4938642084598541,0.47678661346435547,-0.0022769193165004253,0.9997923374176025,0.4531690180301666,0.47963646054267883,0.0022149391006678343,0.9998573064804077,0.4987347722053528,0.6134626865386963,0.015082365833222866,0.9951352477073669,0.44844943284988403,0.6144458651542664,0.014491252601146698,0.9971157312393188,0.5049357414245605,0.735284149646759,0.12035898864269257,0.9952951073646545,0.44116196036338806,0.7417356967926025,0.11754462867975235,0.9963995218276978,0.5007002353668213,0.7492049932479858,0.12474947422742844,0.9384255409240723,0.4459148645401001,0.755924642086029,0.12219443172216415,0.9224618673324585,0.5133252143859863,0.7774301767349243,0.03499481827020645,0.9917036294937134,0.42831841111183167,0.7827075719833374,0.034362319856882095,0.9922955632209778
Shifting weight to left side_up,0.4645000398159027,0.21702910959720612,-0.227921262383461,0.9999963641166687,0.4685749113559723,0.20289084315299988,-0.21741671860218048,0.99998539686203,0.4716295897960663,0.20234891772270203,-0.21741385757923126,0.99998539686203,0.4735623300075531,0.20196548104286194,-0.2173851728439331,0.9999842643737793,0.460008829832077,0.20516379177570343,-0.21641701459884644,0.9999855756759644,0.45753881335258484,0.20603086054325104,-0.2164391577243805,0.999984860420227,0.45479974150657654,0.20684081315994263,-0.21645468473434448,0.9999840259552002,0.47841787338256836,0.20718097686767578,-0.14359568059444427,0.9999682307243347,0.4531533718109131,0.21282584965229034,-0.13930915296077728,0.9999642968177795,0.4709443747997284,0.23022966086864471,-0.1996588557958603,0.9999932646751404,0.4607517123222351,0.23239970207214355,-0.19846458733081818,0.9999927878379822,0.5070683360099792,0.2899273931980133,-0.09226244688034058,0.9999728798866272,0.4354439377784729,0.294035404920578,-0.08096287399530411,0.9999651908874512,0.5156874656677246,0.3858410716056824,-0.0585135743021965,0.9933812022209167,0.4267216622829437,0.39399686455726624,-0.048546407371759415,0.9834578633308411,0.513373076915741,0.4788849651813507,-0.12430012226104736,0.9893867373466492,0.4295544922351837,0.48484399914741516,-0.1076560914516449,0.9700093865394592,0.5147539973258972,0.5079503655433655,-0.14546605944633484,0.9753012657165527,0.4273085296154022,0.5114563703536987,-0.12844642996788025,0.9394554495811462,0.5103617310523987,0.5065083503723145,-0.1702413409948349,0.9766950011253357,0.43170467019081116,0.510243833065033,-0.1508530080318451,0.9418953657150269,0.5082735419273376,0.49787694215774536,-0.13476869463920593,0.9699739217758179,0.4340983033180237,0.5015735030174255,-0.11751313507556915,0.9334726929664612,0.495253324508667,0.4769519865512848,-0.0026200751308351755,0.9997915625572205,0.4545811414718628,0.47984081506729126,0.0025588232092559338,0.9998573064804077,0.49910786747932434,0.6135245561599731,0.012493588030338287,0.9951907992362976,0.4485553801059723,0.6148777008056641,0.014310159720480442,0.9971423745155334,0.5049527883529663,0.7355941534042358,0.11739133298397064,0.9953393936157227,0.44121214747428894,0.7423030734062195,0.11548912525177002,0.9964476227760315,0.5007023811340332,0.7493525147438049,0.12166095525026321,0.9378438591957092,0.4459601044654846,0.7565578818321228,0.11972875148057938,0.9232072234153748,0.5132699012756348,0.7774431109428406,0.03194192051887512,0.9918093681335449,0.4282446503639221,0.7826868891716003,0.032082121819257736,0.9924308061599731
